Fecha,Severidad del Problema,Problema,Empresa,RANCHO,Punto de rocío (ºC),Punto de rocío Maximo (°C),Hora de registro de velocidad máxima de viento,Viento (km/h),Ráfaga de viento (km/h),Temperatura Promedio (ºC),Humedad Promedio (%),ETO (mm),Joules Acumulados,Horas Frío Efectivas,Lluvia (mm),Horas luz
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Controle,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Controle,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,TEST PLOT,,,,,,,,,,,,
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,TEST PLOT,,,,,,,,,,,,
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,TEST PLOT,,,,,,,,,,,,
1/3/2021,Equilibrio,Bemisia spp. (Mosca blanca ),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,3.0,11.0,0.492361111,16.1,24.1,14.8,67.6,2.95,1594.9,4.9,0.0,8.7
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,,,,,,,,,,,,
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,,,,,,,,,,,,
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,,,,,,,,,,,,
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,,,,,,,,,,,,
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,,,,,,,,,,,,
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,,,,,,,,,,,,
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,,,,,,,,,,,,
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,,,,,,,,,,,,
1/3/2021,Equilibrio,Polyphagotarsonemus latus (Ácaro blanco),Sino A,TEST PLOT,,,,,,,,,,,,
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,TEST PLOT,,,,,,,,,,,,
1/3/2021,Equilibrio,Tetranychus urticae (Ácaro de dos puntos ),Sino A,TEST PLOT,,,,,,,,,,,,
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,TEST PLOT,,,,,,,,,,,,
1/3/2021,Equilibrio,Polyphagotarsonemus latus (Ácaro blanco),Sino A,TEST PLOT,,,,,,,,,,,,
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,TEST PLOT,,,,,,,,,,,,
1/3/2021,Equilibrio,Polyphagotarsonemus latus (Ácaro blanco),Sino A,TEST PLOT,,,,,,,,,,,,
1/3/2021,Equilibrio,Tetranychus urticae (Ácaro de dos puntos ),Sino A,TEST PLOT,,,,,,,,,,,,
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,CEDROS,0.0,10.0,0.46875,14.5,16.1,15.8,62.5,0.44,1364.4,4.9,0.0,8.5
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,CEDROS,0.0,10.0,0.46875,14.5,16.1,15.8,62.5,0.44,1364.4,4.9,0.0,8.5
1/3/2021,Equilibrio,Brevipalpus spp. (Ácaro rojo),Sino A,CEDROS,0.0,10.0,0.46875,14.5,16.1,15.8,62.5,0.44,1364.4,4.9,0.0,8.5
1/3/2021,Equilibrio,Thrips (Scirtothrips spp.),Sino A,CEDROS,0.0,10.0,0.46875,14.5,16.1,15.8,62.5,0.44,1364.4,4.9,0.0,8.5
